EID,TYPECODE,IFHOME,B_REYEAR,B_ENDYEAR,TARGET
446462,br149494,1,2013,,0
446462,br29803,1,2013,,0
466971,br1972,1,2005,2007.0,0
484943,br152081,0,2013,,0
484943,br78198,0,2011,2012.0,0
59527,br152082,1,2005,2006.0,0
524611,br152083,1,2005,,0
524611,br93014,1,2005,,0
524611,br213729,1,2005,,0
524611,br5417,1,2005,2007.0,0
524611,br131086,1,2005,,0
524611,br114115,1,2005,,0
524611,br25534,1,2005,2013.0,0
47027,br1974,0,2012,,0
47027,br130132,0,2012,,0
47027,br139382,0,2012,,0
98059,br122025,1,2008,2009.0,0
98059,br193320,1,2007,2009.0,0
302030,br1982,0,2013,,0
203537,br91999,0,2007,,0
203537,br92114,0,2008,,0
203537,br62233,0,1996,2009.0,0
203537,br212564,0,2000,,0
203537,br64570,0,2008,,0
203537,br214933,0,2003,,0
203537,br34756,0,2008,,0
203537,br154826,0,2008,2011.0,0
203537,br125198,0,2009,,0
203537,br95154,0,2008,2014.0,0
203537,br186916,0,2003,2009.0,0
203537,br217430,0,2007,2010.0,0
203537,br218827,0,2003,,0
203537,br158899,0,2010,,0
203537,br220502,0,2003,,0
203537,br160906,0,2006,,0
203537,br160923,0,2003,2007.0,0
203537,br221221,0,2008,2010.0,0
203537,br222164,0,2003,,0
203537,br194251,0,2003,,0
203537,br164267,0,1982,2009.0,0
203537,br107643,0,2003,,0
203537,br19484,0,2007,,0
203537,br81526,0,2007,2011.0,0
203537,br112558,0,2012,,0
203537,br172852,0,2003,,0
203537,br53263,0,2007,,0
203537,br114482,0,2003,2005.0,0
203537,br115219,0,2008,,0
203537,br177318,0,2009,,0
203537,br87519,1,2008,,0
203537,br89191,0,2003,,0
29399,br122030,0,2005,,0
29399,br95153,0,2015,,0
29399,br7224,0,2000,2010.0,0
29399,br7276,0,2007,,0
29399,br97999,0,2011,,0
29399,br38689,1,2012,,0
29399,br160511,0,2013,,0
29399,br10686,0,2015,,0
29399,br71043,1,2011,,0
29399,br71304,1,2003,2009.0,0
29399,br162296,0,2015,,0
29399,br134397,1,2013,,0
29399,br74386,1,2010,,0
29399,br74441,1,2011,,0
29399,br45094,1,2007,,0
29399,br47934,0,2015,,0
29399,br171383,0,2015,,0
29399,br51381,1,2009,,0
29399,br232054,0,2011,,0
29399,br113342,1,2003,2009.0,0
29399,br23941,0,2012,,0
29399,br114356,0,2014,,0
29399,br54692,0,2005,2008.0,0
29399,br24849,0,2008,,0
29399,br146766,0,2013,,0
29399,br238770,0,2007,2009.0,0
95172,br182023,1,2010,2011.0,0
281357,br212361,1,2011,,0
281357,br133352,0,2012,,0
281357,br234797,0,2013,,0
281357,br84629,0,2015,2015.0,0
281357,br116598,0,2010,,0
483174,br212362,0,2014,,0
483174,br6597,0,2010,,0
483174,br219775,0,2008,,0
483174,br233080,0,2012,,0
483174,br205114,0,2012,,0
483174,br55606,0,2011,,0
483174,br178543,0,2010,,0
347949,br182029,0,2004,2007.0,0
347949,br93175,0,2010,2014.0,0
347949,br184351,0,2012,2013.0,0
347949,br218647,0,2010,2014.0,0
347949,br69104,0,2007,2014.0,0
347949,br166341,0,2010,2013.0,0
347949,br48961,0,2010,2015.0,0
347949,br54069,0,2010,2015.0,0
347949,br55480,0,2012,2013.0,0
347949,br26285,0,2004,2014.0,0
347949,br207965,0,2010,2014.0,0
347949,br28451,0,2010,2014.0,0
347949,br118870,0,2004,2006.0,0
19544,br152099,1,2008,,0
19544,br66855,1,2009,2011.0,0
19544,br38577,1,2010,2014.0,0
19544,br68484,1,2008,,0
19544,br38720,1,2008,2010.0,0
19544,br192083,1,2008,2015.0,0
19544,br170486,1,2008,2011.0,0
19544,br234209,1,2008,2009.0,0
19544,br56489,1,2008,2014.0,0
48860,br152101,1,2011,,0
136883,br1992,1,2010,,0
136883,br34238,1,2010,,0
136883,br218966,1,2010,,0
136883,br133254,1,2010,,0
136883,br103890,1,2010,,0
136883,br105195,1,2010,,0
136883,br76649,1,2010,,0
136883,br17986,1,2010,,0
136883,br111609,1,2010,,0
136883,br142009,1,2010,,0
136883,br23372,1,2010,,0
136883,br144174,1,2010,,0
342208,br1996,1,2010,2011.0,0
342208,br184776,1,2010,2011.0,0
342208,br73647,1,2010,2011.0,0
495897,br182039,1,2010,,1
495897,br63240,1,2008,,1
495897,br154364,1,2008,,1
495897,br184713,0,2010,2013.0,1
495897,br36599,1,2008,,1
495897,br104418,0,2011,,1
495897,br194859,1,2008,2011.0,1
495897,br14596,0,2008,,1
495897,br164983,0,2012,2013.0,1
495897,br45306,1,2012,,1
495897,br165638,1,2009,2010.0,1
495897,br77142,1,2008,,1
495897,br81803,0,2013,,1
501063,br92015,1,2009,2014.0,0
501063,br93367,0,2010,2010.0,0
501063,br221260,0,2004,,0
501063,br191350,0,2004,,0
501063,br192657,0,2013,2014.0,0
501063,br224175,0,2010,2010.0,0
501063,br76748,0,2004,,0
501063,br169004,0,2004,2010.0,0
501063,br110604,0,2004,,0
501063,br112570,0,2004,,0
501063,br114366,0,2008,,0
501063,br234701,1,2014,2014.0,0
501063,br175767,0,2005,2009.0,0
449178,br32192,1,1995,,1
423568,br212374,1,2010,2015.0,1
502064,br2003,1,2011,,0
502064,br214804,1,1999,2011.0,0
360829,br92018,1,2014,,0
360829,br190250,1,2015,,0
360829,br80176,1,2015,,0
360829,br114211,1,2015,,0
360829,br205323,1,2014,,0
392992,br32200,1,2010,2014.0,0
176777,br212377,1,2005,2010.0,1
273463,br2010,0,1992,2007.0,0
273463,br62415,0,1993,2008.0,0
273463,br33904,0,1997,2011.0,0
273463,br184365,0,1993,1998.0,0
273463,br64601,0,2000,2005.0,0
273463,br65353,0,1997,2003.0,0
273463,br96475,0,1997,2007.0,0
273463,br217155,0,1994,2003.0,0
273463,br6815,0,2004,2010.0,0
273463,br8343,0,1999,2002.0,0
273463,br189574,0,1999,2011.0,0
273463,br159593,0,2004,2006.0,0
273463,br101202,0,1992,2002.0,0
273463,br161643,0,2005,2006.0,0
273463,br192417,0,2005,2006.0,0
273463,br133761,1,2014,,0
273463,br74288,0,1994,2003.0,0
273463,br134456,1,2002,2014.0,0
273463,br226506,0,1999,2005.0,0
273463,br16849,0,1997,2002.0,0
273463,br169224,0,1995,2003.0,0
273463,br20177,0,2005,2006.0,0
273463,br231190,0,1996,2010.0,0
273463,br83367,0,1999,,0
273463,br145257,1,2001,2009.0,0
273463,br55363,1,1986,2008.0,0
273463,br206075,0,1992,2002.0,0
273463,br26138,0,2005,2006.0,0
449179,br62071,1,2008,,0
14526,br122053,0,2002,2008.0,0
14526,br43760,0,2008,2013.0,0
14526,br112073,0,2008,2014.0,0
14526,br117962,0,2008,,0
14526,br30116,0,2008,,0
402266,br212385,1,2012,,0
402266,br99054,1,2012,,0
402266,br220807,1,2012,,0
402266,br164577,1,2011,,0
402266,br14843,1,2013,,0
402266,br234809,1,2012,,0
402266,br119461,1,2010,,0
238173,br92023,1,2010,2014.0,0
409967,br152118,1,2003,2013.0,1
436188,br92024,1,2011,2011.0,0
436188,br182920,1,2008,2009.0,0
436188,br34372,1,2005,2012.0,0
436188,br223189,1,2006,2012.0,0
436188,br142994,1,2005,2009.0,0
125894,br32212,1,2008,2011.0,0
277791,br92029,0,2007,2007.0,1
488792,br62083,1,2006,2008.0,0
488792,br4889,1,2007,2009.0,0
488792,br95085,1,2006,2008.0,0
488792,br38232,1,2007,,0
488792,br158266,1,2007,2008.0,0
488792,br43860,1,2006,2009.0,0
488792,br194105,1,2006,2008.0,0
488792,br134998,1,2007,2010.0,0
488792,br137887,1,2007,2009.0,0
488792,br50275,1,2007,2009.0,0
488792,br175998,1,2006,2008.0,0
488792,br117265,1,2007,2008.0,0
486898,br92030,0,2011,,0
397467,br32222,0,2006,2011.0,0
397467,br65499,0,2010,2013.0,0
397467,br80291,0,2010,2014.0,0
397467,br86122,0,2005,2013.0,0
397467,br207698,0,2015,,0
397467,br29481,0,2006,2008.0,0
320703,br32223,1,2012,,1
320703,br104069,1,2012,,1
13211,br122070,1,2006,2008.0,0
13211,br64251,1,2007,2010.0,0
265920,br152130,1,2012,2014.0,0
265920,br192040,1,2011,2014.0,0
265920,br222537,1,2011,2014.0,0
265920,br44001,1,2013,2014.0,0
265920,br136473,1,2013,2014.0,0
265920,br139911,1,2012,2014.0,0
265920,br172842,1,2013,2014.0,0
265920,br203464,1,2011,2014.0,0
265920,br55121,1,2013,2014.0,0
131800,br2027,1,2013,,0
131800,br212849,1,2006,,0
131800,br96003,1,2013,,0
131800,br6540,1,2015,,0
131800,br128159,1,2006,2010.0,0
131800,br70044,1,2015,,0
131800,br14209,1,2005,,0
131800,br225931,1,2004,,0
131800,br196676,1,2014,,0
131800,br137386,1,2005,,0
131800,br80092,1,2005,,0
131800,br202560,1,2004,,0
131800,br203311,1,2015,,0
131800,br237300,1,2013,,0
157920,br152134,0,2010,,0
157920,br152676,0,2012,,0
157920,br123632,0,2011,,0
157920,br127669,0,2008,,0
157920,br187696,0,2008,,0
157920,br38844,0,2015,,0
157920,br9850,0,2015,,0
157920,br132750,0,2003,2012.0,0
157920,br223611,0,2014,,0
157920,br14542,0,2011,,0
157920,br169408,0,2015,,0
157920,br232840,1,2008,2014.0,0
157920,br146164,0,2015,,0
157920,br28909,0,2010,,0
220945,br32231,1,2007,2014.0,0
220945,br132781,1,2005,,0
174830,br152136,1,2010,2013.0,0
174830,br158015,1,1997,2012.0,0
174830,br196451,1,2009,,0
174830,br83892,1,2010,,0
173801,br92043,0,2007,,0
71886,br2031,1,2010,,0
524751,br122080,0,1999,2004.0,0
524751,br69081,1,2005,,0
524751,br19706,1,2005,,0
524751,br25876,1,2005,,0
171119,br152142,1,2006,2007.0,0
171119,br153387,1,2006,2007.0,0
171119,br214352,1,2006,2009.0,0
171119,br65137,1,2004,2008.0,0
171119,br97198,1,2005,,0
171119,br39215,1,2004,2008.0,0
171119,br189399,1,2005,2008.0,0
171119,br102476,1,2006,,0
171119,br223325,1,2004,,0
171119,br105266,1,2005,2008.0,0
171119,br169731,1,2005,2008.0,0
171119,br140026,1,2005,2008.0,0
171119,br110729,1,2005,2011.0,0
171119,br170866,1,2006,2009.0,0
171119,br143382,1,2004,2008.0,0
171119,br54947,1,2006,2008.0,0
419353,br32239,1,2003,2007.0,0
419353,br8141,1,2006,,0
419353,br15953,1,2003,2008.0,0
419353,br167714,1,2006,,0
419353,br22167,1,2001,2008.0,0
419353,br114636,1,2005,,0
482256,br182074,1,2001,,0
482256,br186945,1,2001,,0
482256,br38327,1,2001,,0
482256,br221140,1,2001,,0
482256,br197489,1,2001,,0
482256,br173306,1,2001,,0
482256,br114498,1,2001,,0
482256,br144734,1,2001,,0
79566,br122091,1,2011,,0
93138,br92054,1,2002,,0
93138,br97048,1,2002,,0
93138,br11104,1,2002,2013.0,0
93138,br133794,1,2002,2015.0,0
93138,br46103,1,2002,2015.0,0
93138,br232111,1,2002,,0
93138,br146767,1,2002,,0
93138,br177074,1,2002,,0
151568,br32246,0,2011,,0
151568,br219204,1,2007,2008.0,0
319211,br212396,1,2004,,0
185547,br92058,1,2007,2009.0,0
116917,br212399,0,2013,,1
116917,br227513,0,2012,2012.0,1
120176,br32252,1,2010,2015.0,1
184259,br122103,1,2005,2008.0,0
184259,br130401,1,2003,2008.0,0
184259,br80352,1,2006,2008.0,0
456915,br212411,1,2011,,0
13196,br92068,0,2014,,0
13196,br100940,0,2015,,0
13196,br118798,0,2014,,0
80844,br182096,1,2013,,0
80844,br183201,0,2009,,0
80844,br154915,0,2009,,0
80844,br224705,1,2010,,0
80844,br15564,0,2009,2011.0,0
80844,br78925,1,2010,2014.0,0
80844,br114387,1,2013,,0
19828,br32264,1,2010,,0
19828,br154740,1,2007,2012.0,0
19828,br77529,1,2010,2011.0,0
9017,br122127,1,2008,,0
9017,br206472,1,2008,,0
9017,br86778,1,2015,,0
338122,br182098,1,2010,,0
338122,br172148,1,2004,,0
338122,br146269,1,2005,2007.0,0
377443,br32267,0,2002,2007.0,1
377443,br157512,0,2002,2003.0,1
170256,br62132,0,1994,1995.0,0
170256,br187193,0,1997,2008.0,0
170256,br234292,0,1997,1998.0,0
396787,br182103,1,2006,2011.0,0
396787,br42891,0,2007,,0
396787,br232946,0,2008,2009.0,0
396787,br204729,0,2008,,0
396787,br148713,0,2010,,0
291408,br32269,0,2009,,0
291408,br34747,1,2005,2015.0,0
291408,br111606,0,2002,2005.0,0
291408,br23980,0,2015,,0
460646,br92080,0,2013,,0
61528,br122138,1,2014,,0
61528,br193832,1,2015,,0
70601,br2069,0,2002,,0
70601,br67156,0,2002,2005.0,0
70601,br189190,0,2004,2008.0,0
70601,br104814,1,2002,,0
70601,br56965,0,2001,2003.0,0
280312,br212422,0,2015,,0
280312,br213420,0,2014,,0
280312,br114039,0,2014,,0
280312,br56060,0,2014,,0
19992,br152186,1,2014,,0
19992,br51256,1,2011,,0
435427,br122144,0,2010,,0
348189,br152188,0,2009,,0
348189,br215221,0,2008,,0
348189,br125766,0,2001,,0
348189,br218633,0,2015,,0
348189,br69633,0,2009,,0
348189,br191510,0,2008,,0
348189,br41958,1,2009,,0
348189,br222501,0,2001,,0
348189,br12883,0,2011,,0
348189,br172017,0,2014,,0
348189,br112586,0,2010,,0
348189,br146647,0,2009,,0
348189,br59169,0,2001,,0
348189,br210259,0,2003,,0
348189,br59982,0,2013,,0
330299,br152191,0,2013,,1
203677,br92091,1,2013,,0
203677,br35851,1,2015,,0
203677,br96149,1,2013,,0
203677,br6917,1,2014,,0
203677,br158806,1,2014,,0
203677,br131096,1,2015,,0
203677,br76231,1,2015,,0
203677,br167978,1,2014,,0
203677,br79233,1,2015,,0
203677,br79393,1,2015,,0
203677,br200091,1,2015,,0
203677,br143711,1,2015,,0
35691,br2088,0,2003,2006.0,1
35691,br194892,1,2005,,1
10609,br32295,1,2002,2011.0,0
10609,br104307,1,2010,,0
414379,br32297,1,2006,2009.0,0
141540,br32300,1,2005,2009.0,0
141540,br147266,1,2011,2013.0,0
144167,br92112,0,2011,,0
495410,br152209,1,2009,2010.0,0
495410,br2141,1,2015,,0
495410,br2547,1,2013,,0
495410,br123676,1,2014,,0
495410,br166737,1,2014,,0
495410,br139588,1,2007,2009.0,0
522842,br212447,1,2011,,0
23264,br152212,1,2010,2013.0,0
23264,br185151,0,2011,,0
23264,br133854,1,2010,,0
47548,br152213,1,2004,2006.0,1
286848,br62186,1,2010,,0
286848,br183108,1,2010,,0
286848,br156385,1,2011,,0
286848,br9059,1,2010,,0
286848,br131783,1,2010,,0
286848,br136696,0,2010,,0
286848,br18794,1,2010,,0
286848,br50499,1,2010,,0
286848,br111436,1,2010,,0
286848,br52501,1,2012,,0
286848,br53022,1,2010,,0
286848,br114496,1,2010,,0
286848,br84712,0,2011,,0
286848,br55016,1,2010,,0
286848,br27146,1,2010,,0
137792,br182140,1,2006,2010.0,0
404875,br182141,0,2013,,0
302649,br62190,1,2010,,0
184086,br92123,1,2004,2008.0,0
184086,br154831,0,2008,2013.0,0
184086,br125311,1,2007,2011.0,0
184086,br39145,1,2008,2010.0,0
184086,br43100,1,2006,2007.0,0
184086,br15653,0,2008,2008.0,0
184086,br112387,1,2003,2007.0,0
184086,br53270,1,2007,,0
184086,br56890,1,2004,2014.0,0
435854,br182148,1,2009,,0
298345,br122191,0,2005,2012.0,0
407131,br92128,0,2008,2010.0,0
407131,br192598,0,2008,2010.0,0
407131,br194951,0,2009,2010.0,0
407131,br170101,0,2009,2009.0,0
407131,br80310,0,2008,2010.0,0
407131,br207652,0,2009,2014.0,0
298870,br2110,0,2013,,0
298870,br69762,0,2014,,0
217782,br182162,1,2014,,0
217782,br238131,1,2014,,0
60126,br62203,1,2007,,0
203568,br122196,1,2012,,0
203568,br161011,1,2014,,0
203568,br11535,1,2012,,0
67998,br32332,1,2001,,0
67998,br94972,0,2014,,0
67998,br139530,0,2014,,0
67998,br170672,0,2012,,0
67998,br55767,0,2003,2007.0,0
15160,br122199,1,2002,2007.0,0
15160,br14680,1,2005,,0
15160,br173830,1,2002,2013.0,0
228033,br152226,1,2002,2006.0,0
228033,br200378,1,2002,,0
50967,br122200,0,2011,2012.0,0
50967,br117214,0,2011,,0
235232,br182175,0,2000,2002.0,0
235232,br3523,0,2000,2001.0,0
235232,br185791,0,2002,2005.0,0
235232,br15104,0,2000,2000.0,0
235232,br109150,0,1999,2005.0,0
235232,br49930,0,2000,2003.0,0
235232,br81111,0,1999,2003.0,0
235232,br172568,0,1999,1999.0,0
235232,br82591,0,2001,2003.0,0
215259,br122203,1,2013,,0
215259,br130773,1,2014,,0
328160,br2119,1,2004,2008.0,1
127103,br32336,1,2009,,1
201619,br122208,0,2010,2011.0,1
201619,br34494,1,2014,,1
201619,br198808,0,2010,2011.0,1
413237,br212482,1,2013,,0
413237,br32478,0,2015,,0
413237,br212653,0,2014,,0
413237,br47681,0,2014,,0
413237,br79707,1,2005,,0
413237,br175358,1,2005,,0
346912,br182186,1,2009,2011.0,1
108189,br122217,1,2009,2013.0,0
108189,br66119,1,2010,2013.0,0
108189,br100191,1,2011,2011.0,0
108189,br227924,0,2011,2013.0,0
5305,br122222,1,2003,,0
476894,br152241,1,2013,,0
45238,br92158,0,2005,,0
231358,br62230,1,1998,,0
231358,br203717,1,2003,2008.0,0
213985,br122231,0,2015,,0
213985,br50861,0,2014,,0
213985,br54530,0,2015,,0
412015,br152250,0,2007,2012.0,1
412015,br94745,1,2007,2010.0,1
412015,br218167,1,2007,2012.0,1
412015,br40151,1,2007,,1
412015,br160742,1,2007,2011.0,1
412015,br221363,1,2007,2011.0,1
412015,br73742,1,2008,2011.0,1
412015,br194392,1,2007,2011.0,1
412015,br202221,1,2008,,1
91763,br122233,1,2015,,1
91763,br33813,1,2015,,1
91763,br3624,1,2015,,1
91763,br220820,1,2014,,1
91763,br71105,1,2014,,1
91763,br193940,1,2014,,1
91763,br225990,1,2015,,1
91763,br77067,1,2015,,1
91763,br229871,1,2015,,1
91763,br140217,1,2015,,1
91763,br20876,1,2015,,1
91763,br81024,1,2015,,1
91763,br206008,1,2014,,1
91763,br146527,1,2015,,1
91763,br146632,1,2014,,1
91763,br57099,1,2015,,1
43472,br122235,1,2011,,0
43472,br183799,1,2005,,0
43472,br97658,1,2015,,0
43472,br192242,1,2015,,0
43472,br13609,1,2005,,0
43472,br44923,1,2015,,0
43472,br47582,1,2005,,0
43472,br142087,1,2008,,0
43472,br22254,1,2006,,0
331190,br152253,0,2014,,0
331190,br193055,0,2013,,0
331190,br178046,0,2013,2015.0,0
479614,br32364,0,2014,,0
479614,br110094,0,2014,,0
170848,br152256,0,2008,2013.0,0
170848,br93166,0,2005,2009.0,0
170848,br154023,0,2004,2012.0,0
170848,br4124,1,2003,2012.0,0
170848,br219423,0,2001,2004.0,0
170848,br191396,0,2005,2008.0,0
170848,br192373,0,2001,2004.0,0
170848,br14234,0,2002,2006.0,0
170848,br77043,0,2009,2012.0,0
170848,br83980,0,2003,2004.0,0
170848,br24455,0,2002,2006.0,0
170848,br114766,0,2005,,0
170848,br85435,0,2005,2008.0,0
170848,br27368,0,2001,,0
170848,br118904,0,2005,2007.0,0
170848,br149082,0,2007,2012.0,0
351801,br2145,1,2005,,0
446561,br182218,1,2007,2012.0,0
446561,br93966,1,1997,2008.0,0
446561,br94051,1,1996,2006.0,0
446561,br186075,1,2013,,0
446561,br128534,1,2008,2014.0,0
446561,br8241,1,2009,,0
446561,br72813,1,2008,,0
446561,br103867,1,2004,2014.0,0
446561,br15022,1,1997,,0
446561,br228342,1,2010,2014.0,0
446561,br231414,1,2010,,0
446561,br207095,1,2015,,0
366022,br212512,1,2005,,0
366022,br218906,1,2001,,0
366022,br173747,1,2000,2012.0,0
99731,br62250,1,2013,2014.0,0
146992,br92182,0,2012,,0
146992,br127090,0,2014,,0
167849,br62253,1,2008,2011.0,0
167849,br179665,1,2008,,0
411074,br152278,1,2009,,0
450827,br92188,1,2014,,0
450827,br161030,1,2014,,0
450827,br149296,0,2010,,0
428494,br2172,1,2005,2006.0,0
159246,br2173,0,2012,,0
302506,br62265,0,2014,,0
302506,br143599,0,2015,,0
298964,br122268,1,1982,2007.0,0
298964,br38270,1,1993,2007.0,0
183854,br32387,1,2005,2006.0,0
183854,br64887,1,2006,,0
183854,br223989,1,2004,2007.0,0
183854,br228401,0,2006,2007.0,0
183854,br108537,0,2004,2007.0,0
183854,br49092,0,2004,2006.0,0
183854,br143338,0,2004,2007.0,0
183854,br83584,0,2005,2008.0,0
233206,br92197,0,2005,2007.0,0
233206,br99506,0,2004,2006.0,0
233206,br130126,0,2012,2014.0,0
233206,br10617,1,2005,2006.0,0
233206,br43817,0,2010,2011.0,0
233206,br226232,0,2004,2009.0,0
233206,br27232,0,2004,2006.0,0
272511,br122273,0,2013,,0
272511,br183949,0,2014,,0
272511,br166579,1,2014,,0
272511,br227233,0,2012,,0
272511,br47569,0,2015,,0
272511,br86090,0,2013,,0
272511,br206802,1,2013,2014.0,0
272511,br86864,0,2014,,0
272511,br237747,0,2005,2009.0,0
81668,br92201,0,2006,2009.0,0
81668,br216399,0,2011,2012.0,0
81668,br69504,0,2006,,0
81668,br109475,0,2010,2012.0,0
267253,br182250,0,2012,2013.0,0
141670,br62269,1,2005,2012.0,0
479620,br182257,0,2015,,0
75732,br2184,1,2014,2015.0,1
155533,br32393,1,2013,,0
155533,br171017,1,2003,2008.0,0
414176,br152294,0,2010,,0
323898,br2189,1,2013,,0
309739,br32401,1,1996,2006.0,0
309739,br63895,1,1995,2007.0,0
309739,br215731,1,2004,,0
309739,br50918,1,1990,2011.0,0
309739,br114065,1,1990,2011.0,0
309739,br84941,1,1990,2010.0,0
50927,br152302,0,2014,2015.0,1
264046,br92215,0,2008,2012.0,1
264046,br222878,0,2012,,1
264046,br114371,0,2012,,1
288197,br212559,0,2010,,0
93587,br62285,1,2003,2007.0,0
93587,br184848,1,2005,2007.0,0
417401,br92216,1,2003,2010.0,0
417401,br157128,1,2003,2012.0,0
417401,br137513,1,2007,,0
417401,br17406,1,2003,2011.0,0
417401,br80391,1,2003,,0
503945,br212565,1,2010,2014.0,1
503945,br5829,1,2010,,1
503945,br38825,1,2010,,1
275877,br182280,1,2004,,0
144128,br182281,1,2005,,1
520645,br152316,1,2014,,0
520645,br213199,1,2015,,0
520645,br37812,1,2014,,0
520645,br8436,1,2014,,0
520645,br161687,1,2015,,0
520645,br162495,1,2014,,0
520645,br163970,1,2014,,0
520645,br103942,1,2015,,0
520645,br76145,1,2014,,0
520645,br143029,1,2015,,0
520645,br25273,1,2014,,0
520645,br237461,1,2014,,0
520645,br239978,1,2014,,0
520645,br179672,1,2015,,0
462866,br122295,0,2007,,0
462866,br94988,0,2008,2013.0,0
462866,br37591,0,2008,2012.0,0
462866,br220196,0,2007,2010.0,0
462866,br40677,0,2007,,0
462866,br225223,0,2008,2012.0,0
462866,br137517,0,2011,,0
462866,br17782,0,2008,,0
462866,br79190,0,2009,,0
462866,br203902,0,2007,,0
462866,br149745,0,2015,,0
293548,br182285,1,2013,2015.0,0
293548,br229430,1,2013,2015.0,0
393900,br122300,1,2010,2012.0,0
393900,br44052,1,2011,2013.0,0
393900,br194791,1,2010,2011.0,0
393900,br228836,1,2010,2010.0,0
393900,br109778,1,2010,2011.0,0
293491,br152324,0,2011,,1
293491,br51718,0,2011,,1
293491,br174969,0,2011,2013.0,1
345069,br212574,0,2007,2014.0,0
345069,br73615,1,2014,,0
481746,br32422,0,2009,2010.0,0
481746,br64379,0,2010,2012.0,0
515835,br62301,0,2003,2006.0,0
515835,br63252,1,2010,2013.0,0
515835,br34096,0,2011,2013.0,0
515835,br69422,0,2001,2007.0,0
515835,br26181,0,2012,2015.0,0
131310,br92235,1,2015,,0
131310,br103863,1,2015,,0
441613,br182289,1,2004,,0
292149,br62307,1,2004,,0
413219,br92237,0,2005,2009.0,0
413219,br92308,0,2005,,0
413219,br214789,0,2005,,0
413219,br4880,0,2010,,0
413219,br127816,0,2004,2015.0,0
413219,br129679,0,2007,,0
413219,br70185,0,2007,,0
413219,br190627,0,2005,,0
413219,br41373,0,2005,,0
413219,br74035,0,2007,,0
413219,br196795,0,2007,2009.0,0
413219,br107738,0,2006,2008.0,0
413219,br48010,1,2005,,0
413219,br108948,1,2005,,0
413219,br19263,0,2005,2013.0,0
413219,br170925,0,2007,,0
413219,br173819,0,2010,,0
413219,br83868,0,2009,2012.0,0
413219,br85432,0,2005,2009.0,0
413219,br148216,0,1997,,0
413219,br210420,1,2005,,0
41885,br62310,0,2005,2013.0,0
41885,br223983,0,2005,2013.0,0
124923,br182291,1,2010,,0
124923,br92388,1,2010,,0
124923,br125144,1,2012,,0
124923,br187778,1,2004,,0
124923,br38247,1,2013,,0
124923,br10416,0,2015,,0
124923,br102759,1,2008,,0
124923,br193728,0,2008,,0
124923,br14277,1,2012,,0
124923,br106754,1,2012,,0
124923,br51923,0,2009,,0
124923,br58758,0,2008,,0
124923,br178743,1,2008,,0
124923,br89956,1,2007,,0
285299,br62313,1,2013,,0
435525,br32434,0,2014,,0
435525,br163724,0,2013,,0
435525,br49271,0,2013,,0
435525,br22668,0,2014,2015.0,0
435525,br55022,0,2013,,0
155646,br32435,1,1994,,0
155646,br158844,1,1994,,0
155646,br103394,1,1994,,0
283752,br182298,1,2013,,0
283752,br186212,1,2000,2008.0,0
244799,br92246,1,2011,2011.0,1
244799,br95188,1,2012,,1
244799,br188614,1,2011,2012.0,1
51146,br212586,1,2003,2006.0,0
51146,br63644,1,2003,2006.0,0
51146,br103596,1,2001,2011.0,0
51146,br74262,1,2006,,0
51146,br227084,1,2010,,0
51146,br24537,1,2005,2011.0,0
51146,br239590,1,2001,,0
263190,br62324,1,2004,2010.0,0
288492,br212589,1,2009,,0
288492,br224211,0,2012,,0
288492,br226726,0,2014,,0
288492,br227403,1,2005,2007.0,0
288492,br47737,0,2012,,0
243996,br152350,0,2014,,1
288955,br152352,1,2007,2013.0,0
288955,br182504,1,2008,2010.0,0
288955,br92537,1,2003,2011.0,0
288955,br42151,1,2004,2014.0,0
288955,br106905,1,2003,2013.0,0
288955,br227114,1,2008,2009.0,0
288955,br227859,1,2008,2013.0,0
288955,br231441,1,2003,2007.0,0
288955,br175588,1,2004,2013.0,0
288955,br85617,1,2009,2014.0,0
24460,br62325,1,2007,2013.0,0
24460,br193029,1,2007,2009.0,0
283064,br182306,0,2014,,0
283064,br92783,1,2014,,0
283064,br3096,0,2015,,0
283064,br64191,0,2005,,0
283064,br35678,0,2014,,0
283064,br188746,0,2006,2007.0,0
283064,br220439,0,2012,,0
283064,br41939,0,2015,,0
283064,br165988,0,2011,,0
283064,br201826,0,2012,,0
283064,br113095,0,2006,2006.0,0
283064,br147585,0,2010,2010.0,0
434939,br92251,1,2006,,0
72440,br212592,1,2005,2008.0,0
72440,br64873,1,2004,,0
72440,br6803,1,2004,,0
72440,br160303,1,2004,,0
72440,br195949,1,2004,2008.0,0
72440,br16766,1,2005,,0
72440,br107664,1,2005,,0
72440,br198976,1,2004,2008.0,0
72440,br169701,1,2006,,0
72440,br139774,1,2004,,0
72440,br231651,1,2004,,0
72440,br25909,1,2005,2008.0,0
308424,br122320,0,2008,,0
308424,br160515,1,2004,,0
308424,br225923,0,2014,,0
308424,br106001,0,2008,,0
308424,br16250,1,2009,,0
308424,br48826,0,2008,2013.0,0
308424,br204738,0,2012,,0
308424,br145259,0,2013,,0
26439,br62328,1,2004,2010.0,0
246800,br2243,1,2005,,0
24863,br122328,1,2014,,0
24863,br59603,1,2014,,0
513750,br212604,0,2012,,0
513750,br154500,0,2007,2012.0,0
513750,br125933,0,2011,,0
513750,br66167,0,2012,,0
513750,br104710,0,2011,,0
513750,br197898,0,2007,2011.0,0
